Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Price,Discount,Profit,Actual Return,Return_Reason,Return_Status,Return_Type,Refund_Amount,Order_Date,Return_Date,Return_Delay_Days,Return_Flag,Predicted_Return,Predicted_Return_Probabilty,Return_Risk,probabilty in %,Discount in % 
82,CA-2014-139451,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,2.98,0,4.172,No,N/A,No,N/A,0,02-01-2023,0,0,0,0,0.450381788,Medium,45.03817885,0
83,CA-2014-139451,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,21.39,0,6.2031,No,N/A,No,N/A,0,14-06-2023,0,0,0,0,0.273636706,Low,27.36367057,0
84,CA-2015-149734,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,28.712,0.2,62.8075,No,N/A,No,N/A,0,28-08-2023,0,0,0,0,0.407894449,Medium,40.78944491,20
85,US-2017-119662,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,76.792,0.2,-48.9549,No,N/A,No,N/A,0,26-01-2023,0,0,0,0,0.396058779,Low,39.60587795,20
86,CA-2017-140088,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,150.98,0,33.2156,No,N/A,No,N/A,0,14-11-2023,0,0,0,0,0.36466194,Low,36.46619402,0
87,CA-2017-155558,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,19.99,0,6.7966,No,N/A,No,N/A,0,17-07-2023,0,0,0,0,0.280609509,Low,28.06095087,0
88,CA-2017-155558,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,3.08,0,2.9568,No,N/A,No,N/A,0,13-11-2023,0,0,0,0,0.382567458,Low,38.25674583,0
89,CA-2016-159695,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,22.624,0.2,13.8572,No,N/A,No,N/A,0,16-03-2023,0,0,0,0,0.382549008,Low,38.25490081,20
90,CA-2016-109806,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,6.7,0,6.633,Yes,Product Quality is poor,Approved,Exchange,20.1,09-02-2023,21-02-2023,12,1,0,0.479373161,Medium,47.93731609,0
91,CA-2016-109806,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,36.792,0.2,8.2782,Yes,Product mismatch,Pending,Refund Only,73.584,14-02-2023,16-02-2023,2,1,1,0.529045933,Medium,52.90459326,20
92,CA-2016-109806,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,6.48,0,3.1104,No,N/A,No,N/A,0,08-12-2023,0,0,0,0,0.201378238,Low,20.13782381,0
93,CA-2015-149587,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,6.48,0,6.2208,Yes,Got in better price,Rejected,Refund Only,12.96,22-08-2023,06-09-2023,15,1,0,0.401209478,Medium,40.12094779,0
94,CA-2015-149587,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,17.78,0,16.5354,No,N/A,No,N/A,0,29-04-2023,0,0,0,0,0.480803549,Medium,48.08035495,0
95,CA-2015-149587,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,16.48,0,16.1504,No,N/A,No,N/A,0,28-11-2023,0,0,0,0,0.470618461,Medium,47.06184614,0
96,US-2017-109484,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,5.682,0.7,-3.788,No,N/A,No,N/A,0,24-07-2023,0,0,0,0,0.200198401,Low,20.01984011,70
97,CA-2017-161018,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,13.79,0,40.5426,No,N/A,No,N/A,0,26-01-2023,0,0,0,0,0.464661549,Medium,46.4661549,0
98,CA-2017-157833,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,17.104,0.2,17.9592,Yes,Changed mind,Approved,Refund Only,51.312,16-03-2023,18-03-2023,2,1,1,0.56966335,Medium,56.96633496,20
99,CA-2016-149223,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,12.98,0,22.5852,No,N/A,No,N/A,0,25-03-2023,0,0,0,0,0.430607818,Medium,43.06078185,0
100,CA-2016-158568,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,9.232,0.2,22.6184,No,N/A,No,N/A,0,04-05-2023,0,0,0,0,0.398582356,Low,39.85823558,20
101,CA-2016-158568,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,31.992,0.2,-10.7973,No,N/A,No,N/A,0,24-03-2023,0,0,0,0,0.418347682,Medium,41.83476815,20
102,CA-2016-158568,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.596,0.8,-3.0396,Yes,Changed mind,Picked,Exchange,1.788,14-07-2023,26-07-2023,12,1,0,0.36638334,Low,36.63833399,80
103,CA-2016-129903,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,5.98,0,11.7208,No,N/A,No,N/A,0,22-01-2023,0,0,0,0,0.453334914,Medium,45.33349143,0
104,US-2015-156867,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,39.816,0.2,-26.8758,No,N/A,No,N/A,0,09-05-2023,0,0,0,1,0.49784135,Medium,49.784135,20
105,US-2015-156867,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,34.12,0.2,-3.8385,Yes,Got in better price,Approved,Exchange,102.36,22-05-2023,30-05-2023,8,1,1,0.523100376,Medium,52.3100376,20
106,US-2015-156867,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,12.294,0.7,-25.8174,No,N/A,No,N/A,0,22-04-2023,0,0,0,0,0.442981905,Medium,44.29819053,70
107,CA-2017-119004,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,9.264,0.2,17.6016,No,N/A,No,N/A,0,22-11-2023,0,0,0,1,0.491815109,Medium,49.18151091,20
108,CA-2017-119004,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,27.992,0.2,2.0994,No,N/A,No,N/A,0,10-06-2023,0,0,0,0,0.286863858,Low,28.68638577,20
109,CA-2017-119004,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,3.304,0.2,1.0738,No,N/A,No,N/A,0,28-05-2023,0,0,0,0,0.19963848,Low,19.96384795,20
110,CA-2015-129476,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,67.992,0.2,67.992,No,N/A,No,N/A,0,28-08-2023,0,0,0,0,0.431295604,Medium,43.1295604,20
111,CA-2017-146780,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,20.98,0,10.9096,No,N/A,No,N/A,0,04-02-2023,0,0,0,1,0.555995061,Medium,55.59950611,0
112,CA-2016-128867,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,37.98,0,22.788,No,N/A,No,N/A,0,18-04-2023,0,0,0,0,0.47807597,Medium,47.80759696,0
113,CA-2016-128867,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,4.54,0,13.3476,No,N/A,No,N/A,0,04-02-2023,0,0,0,0,0.43606321,Medium,43.60632096,0
114,CA-2014-115259,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,2.864,0.2,14.5348,No,N/A,No,N/A,0,16-07-2023,0,0,0,0,0.330069059,Low,33.00690595,20
115,CA-2014-115259,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,2.36,0.2,1.652,Yes,Don't want to promote this item,Pending,Exchange,4.72,10-05-2023,14-05-2023,4,1,1,0.492164356,Medium,49.2164356,20
116,CA-2014-115259,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,7.992,0.2,7.4925,No,N/A,No,N/A,0,31-03-2023,0,0,0,1,0.488757109,Medium,48.87571089,20
117,CA-2014-115259,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,21.744,0.2,44.0316,No,N/A,No,N/A,0,05-07-2023,0,0,0,0,0.452382179,Medium,45.23821793,20
118,CA-2015-110457,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,262.51,0,165.3813,No,N/A,No,N/A,0,10-10-2023,0,0,0,1,0.530114579,Medium,53.01145787,0
119,US-2015-136476,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,157.794,0.7,-115.7156,No,N/A,No,N/A,0,28-01-2023,0,0,0,0,0.160286292,Low,16.02862919,70
120,CA-2016-103730,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,15.68,0,18.3456,No,N/A,No,N/A,0,09-08-2023,0,0,0,1,0.525580863,Medium,52.55808634,0
121,CA-2016-103730,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,7.71,0,13.878,No,N/A,No,N/A,0,06-05-2023,0,0,0,1,0.524053204,Medium,52.40532044,0
122,CA-2016-103730,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,37.76,0,63.4368,No,N/A,No,N/A,0,02-12-2023,0,0,0,0,0.472760643,Medium,47.27606434,0
123,CA-2016-103730,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,12.78,0,51.759,No,N/A,No,N/A,0,18-04-2023,0,0,0,0,0.464231869,Medium,46.42318692,0
124,CA-2016-103730,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,9.72,0,19.7316,Yes,Got in better price,Pending,Refund Only,68.04,06-06-2023,19-06-2023,13,1,1,0.519616807,Medium,51.96168066,0
125,US-2014-152030,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,200.186,0.3,-8.5794,No,N/A,No,N/A,0,09-07-2023,0,0,0,0,0.343661301,Low,34.36613006,30
126,US-2014-134614,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,102.95,0.5,-407.682,No,N/A,No,N/A,0,10-02-2023,0,0,0,0,0.269266253,Low,26.92662528,50
127,US-2017-107272,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,1.194,0.7,-1.8308,No,N/A,No,N/A,0,27-04-2023,0,0,0,0,0.273081124,Low,27.30811245,70
128,US-2017-107272,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,34.856,0.2,30.499,Yes,Packaging is not good,Picked,Exchange,243.992,26-09-2023,30-09-2023,4,1,1,0.526420646,Medium,52.64206462,20
129,US-2016-125969,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,40.712,0.2,-9.1602,Yes,Expectation not fulfilled,Rejected,Refund Only,81.424,28-03-2023,11-04-2023,14,1,0,0.456514304,Medium,45.65143037,20
130,US-2016-125969,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,79.52,0,26.2416,Yes,Packaging is not good,Picked,Refund Only,238.56,16-06-2023,30-06-2023,14,1,1,0.539512242,Medium,53.95122418,0
131,US-2017-164147,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,11.994,0.4,-11.994,No,N/A,No,N/A,0,10-06-2023,0,0,0,0,0.362612747,Low,36.2612747,40
132,US-2017-164147,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,39.152,0.2,29.364,No,N/A,No,N/A,0,09-09-2023,0,0,0,0,0.404573019,Medium,40.45730195,20
133,US-2017-164147,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,2.384,0.2,6.9732,No,N/A,No,N/A,0,13-09-2023,0,0,0,0,0.288054299,Low,28.80542992,20
134,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,6.68,0,9.6192,No,N/A,No,N/A,0,21-04-2023,0,0,0,0,0.46513964,Medium,46.51396401,0
135,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,35.44,0,16.6568,No,N/A,No,N/A,0,16-10-2023,0,0,0,0,0.321816185,Low,32.18161845,0
136,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,2.88,0,3.456,No,N/A,No,N/A,0,01-05-2023,0,0,0,0,0.466011592,Medium,46.60115917,0
137,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,2.01,0,1.9698,Yes,Changed mind,Approved,Exchange,4.02,04-03-2023,09-03-2023,5,1,0,0.461179177,Medium,46.11791765,0
138,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,25.392,0.2,26.6616,No,N/A,No,N/A,0,12-01-2023,0,0,0,1,0.57156803,Medium,57.15680303,20
139,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,10.98,0,18.4464,No,N/A,No,N/A,0,26-08-2023,0,0,0,0,0.483252065,Medium,48.32520651,0
140,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,3.08,0,20.6976,No,N/A,No,N/A,0,30-01-2023,0,0,0,0,0.421930109,Medium,42.19301093,0
141,CA-2016-110366,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,41.4,0.2,10.35,No,N/A,No,N/A,0,12-09-2023,0,0,0,0,0.366586825,Low,36.65868252,20
142,CA-2017-106180,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,2.94,0,2.3814,No,N/A,No,N/A,0,06-12-2023,0,0,0,0,0.336375087,Low,33.63750866,0
143,CA-2017-106180,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,3.62,0,5.1042,No,N/A,No,N/A,0,09-02-2023,0,0,0,0,0.37146482,Low,37.14648202,0
144,CA-2017-106180,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,47.9,0,68.976,No,N/A,No,N/A,0,13-05-2023,0,0,0,0,0.474516114,Medium,47.45161138,0
145,CA-2017-155376,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,279.81,0,218.2518,No,N/A,No,N/A,0,22-04-2023,0,0,0,0,0.447695583,Medium,44.76955835,0
146,CA-2015-110744,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,95.99,0,20.1579,No,N/A,No,N/A,0,30-09-2023,0,0,0,1,0.494689731,Medium,49.46897312,0
147,CA-2014-110072,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,23.472,0.2,12.9096,No,N/A,No,N/A,0,20-07-2023,0,0,0,0,0.480386705,Medium,48.0386705,20
148,CA-2016-114489,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,34.95,0,103.8015,No,N/A,No,N/A,0,19-01-2023,0,0,0,0,0.399000362,Low,39.90003623,0
149,CA-2016-114489,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,49.99,0,5.9988,No,N/A,No,N/A,0,25-03-2023,0,0,0,0,0.389405494,Low,38.94054937,0
150,CA-2016-114489,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,243.98,0,585.552,No,N/A,No,N/A,0,22-10-2023,0,0,0,0,0.371798458,Low,37.17984583,0
151,CA-2016-114489,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,34.31,0,80.6285,No,N/A,No,N/A,0,19-05-2023,0,0,0,0,0.371900893,Low,37.19008932,0
152,CA-2016-158834,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,31.584,0.2,17.766,No,N/A,No,N/A,0,14-12-2023,0,0,0,0,0.454073728,Medium,45.40737279,20
153,CA-2016-158834,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,101.592,0.2,15.2388,No,N/A,No,N/A,0,02-08-2023,0,0,0,0,0.421314854,Medium,42.13148539,20
